pkg,v_old,v_new,element,,,,,,,,,,
org.telegram.messenger,v1.7.0,v1.8.3,'TextView', '@+id/chat_time_text', '', '',,,,,,,
org.telegram.messenger,v1.7.0,v1.8.3,'TextView', '@+id/phone_text_view', '', '',,,,,,,
org.telegram.messenger,v1.7.0,v1.8.3,'TextView', '@+id/chat_user_group_name', '', '',,,,,,,
org.telegram.messenger,v1.7.0,v1.8.3,'ImageView', '@+id/chat_row_halfcheck', '', '@drawable/msg_halfcheck_w',,,,,,,
org.telegram.messenger,v1.7.0,v1.8.3,'ImageView', '@+id/chat_row_check', '', '@drawable/msg_check',,,,,,,
org.telegram.messenger,v1.7.0,v1.8.3,'org.telegram.ui.Views.TightTextView', '@+id/chat_user_group_name', '', '',,,,,,,
org.telegram.messenger,v1.7.0,v1.8.3,'org.telegram.ui.Views.TightTextView', '@+id/phone_text_view', '', '',,,,,,,
org.telegram.messenger,v1.7.0,v1.8.3,'org.telegram.ui.Views.BackupImageView', '@+id/contact_avatar', '', '',,,,,,,
org.telegram.messenger,v1.7.0,v1.8.3,'TextView', '@+id/chat_view_action_button', '', '',,,,,,,
org.telegram.messenger,v1.7.0,v1.8.3,'org.telegram.ui.Views.FrameLayoutFixed', '@+id/shared_layout', '', '',,,,,,,
org.telegram.messenger,v1.7.0,v1.8.3,'org.telegram.ui.Views.BackupImageView', '@+id/contact_avatar', '', '@drawable/doc_blue',,,,,,,
org.telegram.messenger,v1.7.0,v1.8.3,'ImageView', '@+id/chat_row_halfcheck', '', '@drawable/msg_halfcheck',,,,,,,
org.telegram.messenger,v1.7.0,v1.8.3,'ImageView', '@+id/chat_view_action_cancel_button', '', '@drawable/ic_msg_btn_cross_custom',,,,,,,
org.telegram.messenger,v1.7.0,v1.8.3,'org.telegram.ui.Views.FrameLayoutFixed', '@+id/chat_view_action_layout', '', '',,,,,,,
org.telegram.messenger,v1.7.0,v1.8.3,'org.telegram.ui.Views.FrameLayoutFixed', '@+id/chat_bubble_layout', '', '',,,,,,,
org.telegram.messenger,v1.7.0,v1.8.3,'org.telegram.ui.Views.BackupImageView', '@+id/chat_photo_image', '', '',,,,,,,
org.telegram.messenger,v1.7.0,v1.8.3,'ProgressBar', '@+id/chat_view_action_progress', '', '',,,,,,,
org.telegram.messenger,v1.5.0a,v1.6.1,'org.telegram.ui.Views.BackupImageView', '@+id/settings_avatar_image', '', '@drawable/group_blue',,,,,,,
org.telegram.messenger,v1.5.0a,v1.6.1,'org.telegram.ui.Views.BackupImageView', '@+id/contact_avatar', '', '@drawable/doc_green',,,,,,,
org.telegram.messenger,v1.5.0a,v1.6.1,'ImageView', '@+id/background_image', '', '',,,,,,,
org.telegram.messenger,v1.5.0a,v1.6.1,'org.telegram.ui.Views.BackupImageView', '@+id/contact_avatar', '', '@drawable/doc_blue',,,,,,,
org.telegram.messenger,v1.4.9c,v1.5.0a,'ImageView', '@+id/gallery_view_delete_button', '', '@drawable/ic_ab_delete_white',,,,,,,
org.telegram.messenger,v1.4.9c,v1.5.0a,'ImageView', '@+id/chat_row_check', '', '@drawable/msg_check_w',,,,,,,
org.telegram.messenger,v1.4.9c,v1.5.0a,'org.telegram.ui.Views.FrameLayoutFixed', '@+id/chat_bubble_layout', '', '',,,,,,,
org.telegram.messenger,v1.4.9c,v1.5.0a,'org.telegram.ui.Views.FrameLayoutFixed', '@+id/chat_view_action_layout', '', '',,,,,,,
org.telegram.messenger,v1.4.9c,v1.5.0a,'TextView', '@+id/chat_time_text', '', '',,,,,,,
org.telegram.messenger,v1.4.9c,v1.5.0a,'TextView', '@+id/fake_title_view', '', '',,,,,,,
org.telegram.messenger,v1.4.9c,v1.5.0a,'ImageView', '', '', '@drawable/ic_video',,,,,,,
org.telegram.messenger,v1.4.9c,v1.5.0a,'org.telegram.ui.Views.PZSImageView', '@+id/page_image', '', '',,,,,,,
org.telegram.messenger,v1.4.9c,v1.5.0a,'ProgressBar', '@+id/action_progress', '', '',,,,,,,
org.telegram.messenger,v1.4.9c,v1.5.0a,'org.telegram.ui.Views.BackupImageView', '@+id/chat_photo_image', '', '',,,,,,,
org.telegram.messenger,v1.4.9c,v1.5.0a,'org.telegram.ui.Views.BackupImageView', '@+id/chat_group_avatar_image', '', '',,,,,,,
org.telegram.messenger,v1.4.9c,v1.5.0a,'TextView', '@+id/chat_view_action_button', '', '',,,,,,,
org.telegram.messenger,v1.4.9c,v1.5.0a,'ImageView', '@+id/chat_row_halfcheck', '', '@drawable/msg_halfcheck_w',,,,,,,
org.telegram.messenger,v1.4.9c,v1.5.0a,'TextView', '@+id/chat_video_time', '', '',,,,,,,
org.telegram.messenger,v1.4.9c,v1.5.0a,'TextView', '@+id/gallery_view_name_text', '', '',,,,,,,
org.telegram.messenger,v1.4.9c,v1.5.0a,'ImageView', '@+id/chat_view_action_cancel_button', '', '@drawable/ic_msg_btn_cross_custom',,,,,,,
org.telegram.messenger,v1.4.9c,v1.5.0a,'ImageView', '@+id/gallery_view_share_button', '', '@drawable/ic_ab_share_white',,,,,,,
org.telegram.messenger,v1.4.9c,v1.5.0a,'TextView', '@+id/action_button', '', '',,,,,,,
org.telegram.messenger,v1.4.9c,v1.5.0a,'TextView', '@+id/gallery_view_time_text', '', '',,,,,,,
org.telegram.messenger,v1.4.9c,v1.5.0a,'ProgressBar', '@+id/chat_view_action_progress', '', '',,,,,,,
org.telegram.messenger,v1.4.9b,v1.4.9c,'ImageView', '@+id/chat_row_check', '', '@drawable/msg_check_w',,,,,,,
org.telegram.messenger,v1.4.9b,v1.4.9c,'TextView', '@+id/chat_time_text', '', '',,,,,,,
org.telegram.messenger,v1.4.9b,v1.4.9c,'ImageView', '@+id/chat_view_action_cancel_button', '', '@drawable/photo_download_states',,,,,,,
org.telegram.messenger,v1.4.9b,v1.4.9c,'org.telegram.ui.Views.FrameLayoutFixed', '@+id/photo_progress', '', '',,,,,,,
org.telegram.messenger,v1.4.9b,v1.4.9c,'org.telegram.ui.Views.BackupImageView', '@+id/chat_group_avatar_image', '', '',,,,,,,
org.telegram.messenger,v1.4.9b,v1.4.9c,'ImageView', '@+id/chat_row_halfcheck', '', '@drawable/msg_halfcheck_w',,,,,,,
org.telegram.messenger,v1.4.9b,v1.4.9c,'ImageView', '@+id/chat_view_action_cancel_button', '', '@drawable/photo_download_cancel_states',,,,,,,
org.telegram.messenger,v1.4.9b,v1.4.9c,'org.telegram.ui.Views.FrameLayoutFixed', '@+id/chat_view_action_layout', '', '',,,,,,,
org.telegram.messenger,v1.4.9b,v1.4.9c,'org.telegram.ui.Views.FrameLayoutFixed', '@+id/chat_bubble_layout', '', '',,,,,,,
org.telegram.messenger,v1.4.9b,v1.4.9c,'org.telegram.ui.Views.BackupImageView', '@+id/chat_photo_image', '', '',,,,,,,
org.telegram.messenger,v1.4.9b,v1.4.9c,'ProgressBar', '@+id/chat_view_action_progress', '', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/login_confirm_text', '@string/StartText', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/searchEmptyView', '@string/NoResult', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/searchEmptyView', '@string/NoMedia', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/messages_list_row_name', '@string/InviteFriends', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/location_send_button', '@string/SendLocation', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/done_button', '@string/Done', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/secret_description3', '@string/EncryptedDescription3', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/bottom_overlay_chat_text', '@string/DeleteThisGroup', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/changed_mind', '@string/CancelRegistration', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/chat_view_action_button', '@string/ViewLocation', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/settings_row_text', '@string/LogOut', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/bubble_counter_text', '0/200', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/searchEmptyView', '@string/NoBlocked', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/searchEmptyView', '@string/NoFiles', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/secret_description4', '@string/EncryptedDescription4', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/done_button_text', '@string/Done', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '', '@string/SlideToCancel', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/info_text_view', '@string/UnblockText', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/wrong_number', '@string/WrongNumber', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'Button', '@+id/cancel_button', '@string/Cancel', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/searchEmptyView', '@string/NoContacts', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/secret_description1', '@string/EncryptedDescription1', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/messages_list_row_name', '@string/AddMember', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/settings_online', '@string/Online', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/login_register_info', '@string/RegisterText', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/done_button', '@string/AddMember', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/list_empty_view_text1', '@string/NoChats', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/done_button_text', '@string/Set', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/searchEmptyView', '@string/NoMessages', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '', '@string/EncryptedDescriptionTitle', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/list_empty_view_text2', '@string/NoChatsHelp', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '', '@string/StartEncryptedChat', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'ImageView', '@+id/settings_row_check_button', '', '@drawable/btn_check_off_old',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/secret_description2', '@string/EncryptedDescription2', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/start_messaging_button', '@string/StartMessaging', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/chat_view_action_button', '@string/DOWNLOAD', '',,,,,,,
org.telegram.messenger,v1.3.26a,v1.4.9a,'TextView', '@+id/chat_view_action_button', '@string/ViewVideo', '',,,,,,,
org.telegram.messenger,v1.3.21a,v1.3.26a,'org.telegram.ui.Views.TightTextView', '@+id/chat_message_text', '', '',,,,,,,
org.telegram.messenger,v1.3.21a,v1.3.26a,'TextView', '@+id/chat_user_group_name', '', '',,,,,,,
org.telegram.messenger,v1.3.21a,v1.3.26a,'TextView', '@+id/phone_text_view', '00:12', '',,,,,,,
org.telegram.messenger,v1.3.21a,v1.3.26a,'TextView', '@+id/chat_time_text', '', '',,,,,,,
org.telegram.messenger,v1.3.21a,v1.3.26a,'ImageView', '@+id/chat_row_check', '', '@drawable/msg_check',,,,,,,
org.telegram.messenger,v1.3.21a,v1.3.26a,'TextView', '@+id/chat_text_forward_name', '', '',,,,,,,
org.telegram.messenger,v1.3.21a,v1.3.26a,'ImageView', '', '', '@drawable/play1_states',,,,,,,
org.telegram.messenger,v1.3.21a,v1.3.26a,'org.telegram.ui.Views.BackupImageView', '@+id/chat_group_avatar_image', '', '',,,,,,,
org.telegram.messenger,v1.3.21a,v1.3.26a,'org.telegram.ui.Views.BackupImageView', '@+id/contact_avatar', '', '@drawable/user_blue',,,,,,,
org.telegram.messenger,v1.3.21a,v1.3.26a,'TextView', '@+id/chat_text_forward_text', '@string/ForwardedMessage', '',,,,,,,
org.telegram.messenger,v1.3.21a,v1.3.26a,'ImageView', '@+id/chat_row_halfcheck', '', '@drawable/msg_halfcheck',,,,,,,
org.telegram.messenger,v1.3.21a,v1.3.26a,'org.telegram.ui.Views.FrameLayoutFixed', '@+id/chat_bubble_layout', '', '',,,,,,,
org.telegram.messenger,v1.3.21a,v1.3.26a,'org.telegram.ui.Views.SeekBar', '@+id/seekBar', '', '',,,,,,,
org.telegram.messenger,v1.3.21a,v1.3.26a,'TextView', '@+id/chat_time_text', '1:48 AM', '',,,,,,,
com.secuso.torchlight2,v1.1,v1.2,'TextView', '', '@string/url', '',,,,,,,
com.uploadedlobster.PwdHash,release-1.2.3,1.3.0,'EditText', '@+id/siteAddress', '', '',,,,,,,
it.skarafaz.mercury,v1.0.1,v1.1.0,'TextView', '', '@string/sending_command', '',,,,,,,
it.skarafaz.mercury,v1.0.0,v1.0.1,'it.skarafaz.mercury.widget.PagerTabStrip', '@+id/pager_tab_strip', '', '',,,,,,,
org.musicbrainz.picard.barcodescanner,1.1,1.2,'com.markupartist.android.widget.ActionBar', '@+id/actionbar', '', '',,,,,,,
ca.rmen.nounours,release-2.1.0,release-2.2.0,'ImageView', '@+id/ImageView01', '', '@drawable/defaultimg_sm',,,,,,,
ca.rmen.nounours,release-2.0.2,release-2.1.0,'TextView', '@+id/text', '', '',,,,,,,
ca.rmen.nounours,release-1.3.5,release-2.0.0,'TextView', '', '@string/abouttext', '',,,,,,,
acr.browser.lightning,v4.4.1,v4.5.0,'ListView', '@+id/right_drawer_list', '', '',,,,,,,
acr.browser.lightning,v4.3.3,v4.4.0,'ImageButton', '@+id/button_back', '', '@drawable/ic_action_collapse',,,,,,,
acr.browser.lightning,v4.3.3,v4.4.0,'ImageView', '@+id/icon_star', '', '@drawable/ic_action_star',,,,,,,
acr.browser.lightning,v4.3.3,v4.4.0,'ImageView', '@+id/icon_reading', '', '@drawable/ic_action_reading',,,,,,,
acr.browser.lightning,v4.3.3,v4.4.0,'ImageButton', '@+id/button_next', '', '@drawable/ic_action_expand',,,,,,,
acr.browser.lightning,v4.3.3,v4.4.0,'ImageView', '@+id/icon_plus', '', '@drawable/ic_action_plus',,,,,,,
acr.browser.lightning,v4.3.3,v4.4.0,'ImageButton', '@+id/button_quit', '', '@drawable/ic_action_delete',,,,,,,
acr.browser.lightning,v4.3.3,v4.4.0,'ImageView', '@+id/icon_home', '', '@drawable/ic_action_home',,,,,,,
acr.browser.lightning,v4.3.3,v4.4.0,'ImageView', '@+id/new_tab_button', '', '@drawable/ic_action_plus',,,,,,,
acr.browser.lightning,v4.3.3,v4.4.0,'ImageView', '@+id/icon_forward', '', '@drawable/ic_action_forward',,,,,,,
acr.browser.lightning,v4.3.3,v4.4.0,'AutoCompleteTextView', '@+id/search', '', '',,,,,,,
acr.browser.lightning,v4.3.3,v4.4.0,'ImageView', '@+id/starIcon', '', '@drawable/ic_action_star',,,,,,,
acr.browser.lightning,v4.3.3,v4.4.0,'ImageView', '@+id/icon_back', '', '@drawable/ic_action_back',,,,,,,
acr.browser.lightning,v4.3.3,v4.4.0,'ImageView', '@+id/plusIcon', '', '@drawable/ic_action_tabs',,,,,,,
acr.browser.lightning,v4.3.3,v4.4.0,'ImageView', '@+id/icon_desktop', '', '@drawable/ic_action_desktop',,,,,,,
acr.browser.lightning,v4.3.3,v4.4.0,'ImageView', '@+id/deleteButton', '', '@drawable/ic_action_delete',,,,,,,
acr.browser.lightning,v4.3.3,v4.4.0,'acr.browser.lightning.view.AnimatedProgressBar', '@+id/progress_view', '', '',,,,,,,
acr.browser.lightning,v4.2.3,v4.3.3,'ImageButton', '@+id/button_next', '', '@drawable/ic_action_collapse',,,,,,,
acr.browser.lightning,v4.2.3,v4.3.3,'ImageButton', '@+id/button_back', '', '@drawable/ic_action_expand',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView1', '@string/action_follow_me', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'View', '@+id/lineView', '', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView3', '@string/recommended', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '', '@string/size', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '', '@string/importbookmarks', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'ProgressBar', '@+id/activity_bar', '', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'ImageView', '@+id/delete1', '', '@drawable/ic_action_delete',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '', '@string/rendering_mode', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '', '@string/clear_cookies', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/isBrowserAvailable', 'text', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView12', '@string/licenses', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '', '@string/version', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'ImageView', '', '', '@drawable/ic_action_forward',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '', '@string/powered_by_google', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/searchText', 'Small Text', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/renderText', 'Small Text', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView5', '@string/download', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'CheckBox', '@+id/cbLocation', '', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/isImportAvailable1', '@string/mpl_license', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView4', '@string/cache', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'CheckBox', '@+id/cbTextReflow', '', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'CheckBox', '@+id/cbSavePasswords', '', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/text1', '', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '', 'Loading...', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '', '@string/fullscreen', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '', '@string/clear_cache', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/text2', '@string/action_bookmarks', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView3', '@string/reflow', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'ImageView', '@+id/favicon1', '', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView1', '@string/wideViewPort', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '', '@string/enable_orbot', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'CheckBox', '@+id/cbClearHistoryExit', '', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '', '@string/clear_cookies_exit', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView1', '@string/window', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '', '@string/history', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView10', '@string/settings_advanced', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/isImportAvailable3', '@string/freeware', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'CheckBox', '@+id/cbAllowPopups', '', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/text1', '@string/action_new_tab', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView8', '@string/settings_display', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'CheckBox', '@+id/cbClearCookiesExit', '', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView1', '@string/export_bookmarks', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView7', '@string/settings_general', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'ListView', '@+id/left_drawer_list', '', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'ImageView', '@+id/plusIcon', '', '@drawable/ic_action_plus',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView1', '@string/app_name', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'ImageView', '', '', '@drawable/ic_action_back',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'CheckBox', '@+id/cbOverView', '', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/homepageText', 'Small Text', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/agentText', 'Small Text', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView1', '@string/location', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView6', '@string/home', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView11', '@string/settings_about', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView4', '@string/agent', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '', '@string/incognito_cookies', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '', '@string/bookmark_settings', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView3', '@string/java', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/isImportAvailable', '@string/url_twitter', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'View', '', '', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/isImportAvailable2', '@string/apache', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView2', '@string/import_backup', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'CheckBox', '@+id/cbAllowCookies', '', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '', '@string/clear_history_exit', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView2', '@string/cookies', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView3', '@string/hphosts_ad_server_list', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '', '@string/restore', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView9', '@string/settings_privacy', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/textView2', '@string/overViewMode', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'CheckBox', '@+id/cbHideStatusBar', '', '',,,,,,,
acr.browser.lightning,v4.0.2a,v4.2.3,'TextView', '@+id/isImportBrowserAvailable', '@string/recommended', '',,,,,,,
